tstamp,observations,ConstantTerm,Spun_sigs,Npun_sigs,Mdd_sigs,Aqp_sigs,Apr_sigs
2014-09-28,0.8335914,1.1708844900131226,0.0006647563127221552,0.0004915718627889202,0.0004765693473841413,0.00014517766812128496,0.00042790133249971755
2014-09-29,0.8291867,1.1627837419509888,0.0007258209042280277,0.0006565429221704599,0.0006811571985338989,0.00021680471324592762,0.0006789071518426994
2014-09-30,0.87006897,1.1506054401397705,0.0016713758714157105,0.0010669218436248668,0.0011743170733432096,0.0002215437096396723,0.001217766791317522
2014-10-01,1.0664353,1.1373153924942017,0.001324250823908657,0.0007874673064290953,0.0007422756700328391,0.00025082581097297653,0.0008868880653242099
2014-10-02,0.94358826,1.1302646398544312,0.0003194928967525696,0.00042909846191814066,0.0004300642938244695,8.079901415976839e-05,0.0002013645944301549
2014-10-03,1.0023333,1.1421473026275635,0.0004448222397626068,0.000502883288167388,0.0003592321974600156,9.375693418842078e-05,0.00020916105388156249
2014-10-04,1.1100652,1.153159499168396,0.0008887675126026046,0.0009295907170786981,0.0006310417711304078,0.00014935707822499338,0.00038777655889794837
2014-10-05,1.3893373,1.172529935836792,0.0010161277263807888,0.0006085894268668014,0.0006005255160219357,0.00014839528928899354,0.0004838198999660128
2014-10-06,1.1438055,1.1737371683120728,0.0008726897856881081,0.00044752167777846377,0.0003427276313168419,0.0001184311921647076,0.00046434758336515424
2014-10-07,1.1065506,1.1851881742477417,0.000709466240390602,0.00038886984248270417,0.0002871106818656263,9.351211518652992e-05,0.0003880778713405149
2014-10-08,1.0767586,1.2180726528167725,0.0011236100232465045,0.0006936958965842895,0.0005682040739915538,0.0001725274480468077,0.0006347774336918176
2014-10-09,1.2081765,1.1691359281539917,0.0005133795135721729,0.0007543402593857412,0.0007464018115686326,0.00019269004155967709,0.0007746742898384112
2014-10-10,1.1551765,1.003345012664795,0.00012019062455124114,0.0003696700517996498,0.0003535587528482996,6.631971890507989e-05,0.00010017383246824652
2014-10-11,0.816,0.980482816696167,-6.672641304131245e-05,0.0006109089332452226,0.0006206404560089286,8.244279888674993e-05,-1.3590446628258786e-05
2014-10-12,0.81958824,0.9637681841850281,-0.0003022766513771422,0.0002712749563326608,0.00030254073198385375,0.00015155607747412028,0.00015226322097692616
2014-10-13,0.7226413,0.9855651259422302,0.00010238204186843756,0.00019487940814646803,0.0001826247435998572,0.00011037402394176349,0.00015740436452821665
2014-10-14,0.74547255,0.9645726680755615,0.00017894740836603762,0.00020578210993402475,0.00017983100193499704,0.00013258697659546888,0.00018397007821449433
2014-10-15,0.7042105,0.980599582195282,0.00014963055799706808,0.0001687721887770141,0.00018258176295885933,7.05035007766792e-05,0.00019764213029594823
2014-10-16,0.7312135,1.0060890913009644,0.00015093062299637426,0.00013476638601320087,0.000139343238115024,7.313967681489694e-05,0.00018257023082507093
2014-10-17,0.8358182,1.0402815341949463,0.00022827295141663657,0.00021207645323405747,0.00021103494729943486,9.649366088812942e-05,0.0002920470849575574
2014-10-18,0.9881235,1.0628926753997803,0.0013312357885203138,0.0007402392954993042,0.0007035930931347757,9.148361488514843e-05,0.0004886911177875042
2014-10-19,0.78978,1.103952169418335,0.004056110485527638,0.002064340240615281,0.001976249873081062,-0.00012150017322412527,-5.85048325983242e-06
2014-10-20,0.92975,1.0825519561767578,0.0016231888468260425,0.0014530225837791476,0.0012470403179115689,-2.004892754770576e-05,8.382763245901517e-05
2014-10-21,0.9912118,1.082892894744873,0.002515833476349655,0.0027765104435087578,0.0024465440468795178,-0.0001210455093634708,-0.00015467372051745795
2014-10-22,0.8997436,1.1369783878326416,0.002898791084606816,0.0031009858842434,0.0020273968358685015,0.000284007529264971,0.0005048238881499176
2014-10-23,0.94108975,1.2323631048202515,0.0045079023045172945,0.002434817521506981,0.0015585640038639729,0.0004864990744360646,0.0010080407766061474
2014-10-24,1.0280898,1.247022032737732,0.0033362437251425866,0.0012957559640862841,0.0009403304637509238,0.0002584064564958116,0.0005827508186086726
2014-10-25,0.92441463,1.300706148147583,0.0002154876968080752,0.0011679276610288012,0.000697575803395077,0.00019303103945516792,0.000261664746998771
2014-10-26,0.8065213,1.0403085947036743,0.00018400919990179776,0.00020618061543516318,0.00021842761755106477,9.820739390136551e-05,8.550996026334465e-05
2014-10-27,0.85814285,1.1009650230407715,1.3785304608027659e-05,0.00023996162022397522,0.0002274535521606129,0.00014409346968433968,0.00019064289334883112
2014-10-28,0.9203864,1.2619080543518066,0.002712827940859907,0.0003714377813303408,0.00038751345923659973,-3.8524018654684506e-05,0.00016923715524150434
2014-10-29,0.97420484,1.2771250009536743,0.007332797386855855,0.003696189613507859,0.0033016009188907105,-5.15868611127187e-06,-0.0012274087894796491
2014-10-30,1.0888025,1.1675204038619995,0.004480208612224382,0.002263051432426542,0.0022152222370290984,4.5134131705737955e-05,-0.0009891083114648871
2014-10-31,1.0833846,1.1107909679412842,0.004407266503801771,0.0014159717902630458,0.0012799634889159206,0.00020887432629181985,0.00031708112706078885
2014-11-01,0.8698375,1.0930603742599487,0.0005665052466207438,0.0008832414618693661,0.0008238529266467551,0.00010899691705612735,0.0006090026651672769
2014-11-02,0.9081647,1.1489715576171875,0.0007163435073100087,0.0009752860145425721,0.0008915044555773683,0.00011993508031918007,0.0007136961842740205
2014-11-03,0.8832222,1.2122658491134644,0.005238292667973653,0.0027457131209335977,0.0021579720232199643,0.0002467425797628681,0.0014965812381723682
2014-11-04,0.8180814,1.09957754611969,0.001360298780043265,0.0013102963058329506,0.0010550887752151785,0.00010757172072369122,0.0007993065820182207
2014-11-05,0.79456323,1.03977632522583,0.00043760649438184227,0.001144579325897998,0.0011842026207727148,7.522938186675113e-05,0.0002294870890696927
2014-11-06,0.7245934,0.9239585399627686,0.00018857865913012836,0.000221078590323877,0.0002072526508916242,5.245247115511856e-05,0.00011969009046697934
2014-11-07,0.85814863,0.8970280289649963,0.00010437444917506655,0.00013039304359045085,0.00010874102172455605,6.607927167107993e-05,0.00010218885942790984
2014-11-08,1.178323,0.904279887676239,0.00030246127599242826,0.00028302065052647187,0.0002420669700998813,5.5661348787045294e-05,8.222063276532729e-05
2014-11-09,1.1087883,1.011515736579895,0.0044734698137664395,0.0021043031897166253,0.0021124985050442412,-0.00024773059930621337,-5.384704442365075e-05
2014-11-10,1.0674353,1.114949107170105,-0.00010449753225192394,0.003366778835412964,0.003943645734116568,0.0001416889973443401,-0.0003291712888187687
2014-11-11,1.0712571,1.063509464263916,0.0006224465050524274,0.0008299336875247708,0.000734109348243248,0.0001131588400882721,0.0005027021463668453
2014-11-12,0.8248837,1.0936342477798462,0.0014632577738344715,0.0009828882733335207,0.0008362313512541354,0.00018420006831553303,0.00047563424527629017
2014-11-13,0.9199892,1.1491681337356567,0.007079415487760311,0.005804436985876777,0.00490477882811045,0.0002793559682290445,-0.0005117917383842674
2014-11-14,0.93777275,1.1901010274887085,0.009131825794357286,0.0018298452984197436,0.0018854747592936068,0.0010752188256973486,-0.00034731280879829197
2014-11-15,0.8819487,1.1993303298950195,0.010983918393368859,0.001817542718333316,0.0016514881497013208,0.0009766179726858014,-1.8003418443346976e-05
2014-11-16,0.83613634,1.1646432876586914,0.009669714225608687,0.002272881234787957,0.0013521709657923057,0.0007186137188359533,0.0002752865803397971
2014-11-17,0.9246744,1.1189385652542114,0.007140126215420218,0.0022480410585503274,0.0014089054119094653,0.000539965795741874,0.00035085322999844806
2014-11-18,0.8867935,1.1859010457992554,0.009071715096697058,0.0028051824034111797,0.0005143923114622477,0.0021961401129262535,0.00242944456035818
2014-11-19,0.70476925,1.1102842092514038,0.006298037959715779,0.00020200141671809598,-0.00012679289094365232,0.002228255119852866,0.00019653104066398434
2014-11-20,1.1206666,1.0429273843765259,0.003632258524984609,0.0010507568256043283,0.0007669465579656041,0.0013212531790618895,0.0011344036822074635
2014-11-21,1.0726173,1.1593526601791382,0.0049057529650742,0.002467801515293516,0.0022914698941592813,0.0014653204181388838,0.003953081144935996
2014-11-22,1.0227662,1.2022737264633179,0.003651659494974255,0.001931505073569136,0.0018436116149617024,0.0008642285637463291,0.0036498352808630513
2014-11-23,1.0201956,1.2687890529632568,0.0014395950523086384,0.0037177089105693345,0.003822096481374653,9.788388307743828e-05,0.002772551549645648
2014-11-24,0.94814706,1.320163369178772,0.00790653376424197,0.0019312904936839076,0.001996106929222068,0.0011486382956572636,0.0022347088396644874
2014-11-25,0.96728987,1.3086496591567993,0.010699411861213003,0.0016930761668110777,0.0013668703450135699,0.0016470548093639446,0.0009321100410793952
2014-11-26,0.9545,1.161192774772644,0.009131733482049643,0.00020979781921472745,0.0005396649283689825,0.0018919350160052856,-0.0009136295446019847
2014-11-27,0.96021837,1.1751081943511963,0.00757316325057373,0.0018072633200218989,0.001815416314467114,0.0012899950386418947,0.00040782639101372603
2014-11-28,0.83862764,1.1581196784973145,0.003926980952519629,0.002306049154190402,0.002069517864046393,0.0006137787248119708,0.00048772440703427004
2014-11-29,1.0762048,1.0822339057922363,0.003384015344347861,0.0016721801732257418,0.0013765839698790835,0.00031546677100794757,0.00015704655600266897
2014-11-30,1.0723809,1.1158316135406494,0.0036042725103841602,0.001639972754261938,0.0012744619668681961,0.0002392668566694148,0.00032018213428220213
2014-12-01,1.5349661,1.1715404987335205,0.00437363405305049,0.002656202654524041,0.0021667400739835254,0.0004806321619264656,0.001718158875624691
2014-12-02,0.9019124,1.1930577754974365,0.006874959111715579,0.0037275489310205218,0.0031277012454134167,0.0005180544950726412,0.0030476121456535204
2014-12-03,0.9019124,1.1751564741134644,0.005859354488411434,0.0032288244053906554,0.002729098780799372,0.0006406038925905845,0.002954431272789837
2014-12-04,0.9019124,1.098057746887207,0.001664867853726876,0.0012563550099224429,0.0010332546095882717,0.0004622794803204323,0.0012922662927420832
2014-12-05,0.8722857,1.035811424255371,0.0008731975033801448,0.0008018441587393974,0.0007310147420914029,0.00034135638045790695,0.0009579475830294706
2014-12-06,0.86375827,0.9978357553482056,-0.00032666248597951257,0.00036160797896892606,0.00039232729102835873,0.00021537077337770968,0.00032792837499318197
2014-12-07,0.92235065,1.0079092979431152,-0.00014893052299744166,0.0005596652130347288,0.0004699503286704727,0.00011524854514012631,2.3339159613794998e-05
2014-12-08,0.8937889,1.0956144332885742,-0.0014224249630870325,0.001501905925252129,0.001697907241978997,0.00015885255808404633,-0.00011207567394962235
2014-12-09,0.99597645,1.1557708978652954,-0.0010191432617637948,0.002233224828379796,0.0022961977646690445,0.0002343529895600338,-0.0003036225046261529
2014-12-10,1.1613425,1.0999890565872192,-0.0004233442428509922,0.0017422660509772427,0.0018819503467317831,0.00022240057614629033,4.720561600208133e-06
2014-12-11,1.0152369,1.0179955959320068,0.0003315396528999866,0.0015049509160044176,0.0015295090905494276,4.940097716726452e-05,0.00020258239888552775
2014-12-12,1.0394666,1.0656630992889404,0.0007441141265259573,0.0013944320570220246,0.001348990398358465,0.00020424025232745698,0.00039587433079192244
2014-12-13,1.0696585,1.1414872407913208,-0.00023685799602743952,0.0020456615725106386,0.0019693729705214063,0.00045406055668552455,0.00032052111078008946
2014-12-14,0.9019124,1.0406829118728638,0.00017582417529078134,0.0006755587872376042,0.0006570020782931082,9.948395012551075e-05,0.0002739683384035688
2014-12-15,0.9019124,1.065564513206482,2.1785704603757995e-05,0.000493717661641204,0.0005050225317247168,0.00013472039932623217,0.00019061778397861724
2014-12-16,0.9019124,1.1004151105880737,7.218822457685912e-05,0.0009507523809981263,0.001020446378570913,0.00014107694983961293,0.0001599717976325852
2014-12-17,0.9019124,1.1316035985946655,0.0002549050521716543,0.001425965082060825,0.0014510264400873565,0.00018602746729393273,6.224612876019128e-05
2014-12-18,0.9019124,1.1676409244537354,0.0007403754780664141,0.0023434371446690054,0.0022799510823718577,-7.169699341089718e-07,0.00024811824176838653
2014-12-19,0.7869412,1.3086954355239868,0.0010589452517425532,0.004217107830124204,0.00379519060011,-0.0002310217024271616,0.001909818698467184
2014-12-20,0.85851645,1.3652045726776123,0.00741900169680985,0.0046897353544743895,0.004178921762938789,0.0007488576091052574,0.002212989234429487
2014-12-21,0.88730335,1.2847520112991333,0.01957396325416913,0.0029460796432880486,0.0025551131460400823,0.004708420249115654,0.0014289240401310873
2014-12-22,1.1596184,1.1133968830108643,0.015220591752646288,0.001987009737214879,0.001820230146258873,0.0041587666157275275,-0.00021533795895417525
2014-12-23,0.95214283,1.3210773468017578,0.0036278583049869574,0.0024701618940310283,0.0020500906143153656,0.0008228016912120815,0.0024308381304050494
2014-12-24,1.4471294,1.3336763381958008,0.005310065487166118,0.002588609990677099,0.0022219272170247626,0.0006282143023877501,0.0035335412327174983
2014-12-25,1.1898375,1.327957034111023,0.00398152214095206,0.0023800894326839687,0.0019109192987643328,0.000683324808420541,0.004074710934251997
2014-12-26,1.0318182,1.2845988273620605,0.003033136262996657,0.0024828221072595033,0.001894156848775172,0.0005058135449780977,0.002604984167523366
2014-12-27,1.012625,1.2203989028930664,0.0011408416540065389,0.0004926958526639259,0.0005126730858223338,0.000833372625972298,0.0015301775755185304
2014-12-28,0.90990627,1.1459755897521973,0.00019684061066418065,-0.00011094801875284973,9.868355173105957e-05,0.00043649479329985473,0.0009492220768801497
2014-12-29,0.8983671,1.1122581958770752,-0.00022116490372812232,-0.00012168723110404194,-0.00046831706431255446,0.0005489628940613633,0.0007785034687960269
2014-12-30,1.1049782,1.135379433631897,0.003187313202145145,0.0028018002156963893,0.0023686631253914165,0.00010710831332725493,0.0008620800075529033
2014-12-31,0.8950814,1.1953145265579224,0.007107493814668403,0.00349116364221702,0.0036434689373875955,0.001760432237846762,0.004657863502784092
2015-01-01,0.9813721,1.2333999872207642,0.009912003262402458,0.004342289647930537,0.003851495239817181,0.002792423022638809,0.003900125483154938
2015-01-02,0.9562637,1.1891006231307983,0.004290783756940859,0.0033539551327481246,0.003236356305855977,0.0007699120432678721,0.0032430383740280943
2015-01-03,0.9517065,1.2103437185287476,0.0017200090721589867,0.0009414947916639873,0.0011142301372282178,0.000643017108466366,0.0020907066014879253
2015-01-04,0.8824211,1.1614521741867065,0.0007214668403841975,0.0010533011299577505,0.0011091584215904718,0.0001391358848960496,8.665243660807589e-05
2015-01-05,0.8614778,1.168304681777954,0.0015182759091897247,0.0015185307573124427,0.0013837187562847264,-6.251628083998961e-06,-0.0002633847388584213
2015-01-06,0.93492,1.165441870689392,0.001887586681300323,0.0019024243900758028,0.0014817146177598204,-0.00012182368404805248,-0.00031148173750309517
2015-01-07,0.9019124,1.1530215740203857,0.004373618667665882,0.003398046190117672,0.0020827559014737302,-0.00012351992998972493,-0.0005684886963271928
2015-01-08,0.9019124,1.1161202192306519,0.0008653971133843078,0.0014210910532392088,0.0015974185033260277,-3.7597203861811936e-07,0.00011880498516694032
2015-01-09,0.9019124,1.110913634300232,0.0015644628337804602,0.0012961851238567409,0.001459450645722935,-5.3160697553445716e-05,0.00040556654769447744
2015-01-10,0.9019124,1.083925485610962,0.000453345742834981,0.00040992932550440464,0.0004076283992235927,9.709696485707478e-05,0.00028364800062101686
2015-01-11,0.9019124,1.0699307918548584,0.0002991072621480644,0.0002850336142117096,0.00025607865906517984,0.00010633013864267325,0.00025627878708789527
2015-01-12,0.836,1.0986995697021484,0.0012320308285732576,0.0015500331280819248,0.0007880930333365453,6.325073784566222e-05,0.0002876403904850227
2015-01-13,0.9019124,1.123817801475525,0.004448068543779996,0.0038024781833243208,0.002631016958042282,0.0003664853022948482,0.0009200073246363084
